topic,rank,word,word_lemma,word_pos,weight
22,66,seulement,seulement,ADV,0.0022539649416338215
22,67,bruit,bruit,NOUN,0.0022411007013557406
22,68,deja,deja,ADV,0.0022355343552108806
22,69,conscience,conscience,NOUN,0.0022330387914761573
22,70,existence,existence,NOUN,0.0022253651431233374
22,71,perception,perception,NOUN,0.0022157157305531523
22,72,mme darpajon,mme,NOUN,0.0022046378915601354
22,73,mendormais,mendormer,VERB,0.002204523400352708
22,74,mille,mille,NUM,0.002203718527179052
22,75,nuits,nuit,NOUN,0.0022036709352938454
22,76,trouvais,trouver,VERB,0.002188814159393658
22,77,alors,alors,ADV,0.002178342500219167
22,78,mendormir,mendormir,ADJ,0.0021730422733947886
22,79,differente,different,ADJ,0.0021726645464226722
22,80,heures dix,heure,NOUN,0.002161612811062282
22,81,impossible,impossible,ADJ,0.0021467528442540456
22,82,baise,baise,VERB,0.0021423772859524483
22,83,verite,verite,NOUN,0.0021406113612337232
22,84,metait,meter,VERB,0.0021316092586522624
22,85,corps,corps,NOUN,0.0021315107860256106
22,86,letat veille,letat,NOUN,0.0021237687099790467
22,87,medecin,medecin,NOUN,0.0021120912852470746
22,88,papa,papa,NOUN,0.0020976788968383063
22,89,bonheur,bonheur,NOUN,0.0020873228443803802
22,90,darpajon,darpajon,NOUN,0.0020820725041455256
22,91,sil,sil,PRON,0.002081080719352204
22,92,moimeme,moimeme,NOUN,0.002080661691438545
22,93,crois,croire,VERB,0.002078198837352629
22,94,seul,seul,ADJ,0.002075033084753065
22,95,choses,chose,NOUN,0.002068214760776148
22,96,mavait,mavait,AUX,0.002057037117601563
22,97,parents,parent,NOUN,0.0020555271025693472
22,98,souffrance,souffrance,NOUN,0.002048715537669243
22,99,maman,maman,NOUN,0.0020403989788787898
22,100,forme,forme,NOUN,0.0020362503660371458
22,101,sens,sens,NOUN,0.002029031334590568
22,102,derniere,dernier,ADJ,0.002017735080149762
22,103,souvent,souvent,ADV,0.002014538772332067
22,104,souviens,souvenir,VERB,0.002002059526506495
22,105,netait,neter,VERB,0.0020018866494156953
22,106,mange,manger,VERB,0.00199245811731006
22,107,maladies,maladie,NOUN,0.0019680275322420068
22,108,pourtant,pourtant,ADV,0.0019637045385654736
22,109,paysans,paysan,NOUN,0.0019497011238660215
22,110,mal,mal,ADV,0.0019418522812063473
22,111,debout,debout,ADJ,0.001927109097851869
22,112,soir,soir,NOUN,0.0019254129766786024
22,113,dominique,dominique,PROPN,0.0019195493165048815
22,114,dalbertine,dalbertine,NOUN,0.0019121629547128184
22,115,swann,swann,NOUN,0.0018996745988126638
22,116,faisait,faire,VERB,0.001893884438072444
22,117,instant,instant,NOUN,0.0018914672205986287
22,118,letre,letre,AUX,0.0018855856367828291
22,119,parfois,parfois,ADV,0.0018838650571840465
